DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Weapon Used Code,Weapon Description,Status Code,Status Description,Crime Code 1,Crime Code 2,Crime Code 3,Crime Code 4,Address,Cross Street,Location ,Zip Codes
161314306,6/23/2016,6/8/2016,900,13,Newton,1321,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",0344 0701 0929,0,M,H,203,OTHER BUSINESS,,,IC,Invest Cont,668,,,,2300 S  HILL                         ST,,"(34.0285, -118.269)",90007
161314307,6/23/2016,6/22/2016,2100,13,Newton,1352,624,BATTERY - SIMPLE ASSAULT,0416 1309 1310,30,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,SAN PEDRO,VERNON                       AV,"(34.0039, -118.2726)",90011
161314308,6/22/2016,6/22/2016,2300,13,Newton,1375,624,BATTERY - SIMPLE ASSAULT,0416 0429,37,F,H,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1100 E  58TH                         ST,,"(33.9902, -118.2564)",90011
161314309,6/22/2016,6/22/2016,1815,13,Newton,1367,624,BATTERY - SIMPLE ASSAULT,0416 0419,29,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,LONG BEACH                   AV,48TH                         PL,"(33.9994, -118.2435)",90011
161314310,6/22/2016,5/16/2016,900,13,Newton,1391,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0344 0329,51,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,300 W  71ST                         ST,,"(33.9756, -118.2783)",90003
161314315,6/22/2016,6/22/2016,2045,13,Newton,1351,933,PROWLER,1608 0216 0345,25,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,933,,,,4200 S  GRAND                        AV,,"(34.0074, -118.2805)",90037
161314316,6/22/2016,6/22/2016,2000,13,Newton,1371,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1309 1813 0913 0416,30,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,200 W  56TH                         ST,,"(33.9915, -118.2761)",90037
161314318,6/23/2016,6/23/2016,240,13,Newton,1362,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 2002 0416 0429 1813,30,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,400 E  51ST                         ST,,"(33.9966, -118.2674)",90011
161314327,6/23/2016,6/23/2016,1418,13,Newton,1313,210,ROBBERY,1402 0334 0344 0432,48,M,H,210,RESTAURANT/FAST FOOD,109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,210,998,,,1000 E  WASHINGTON                   BL,,"(34.0259, -118.2535)",90021
161314329,6/23/2016,6/21/2016,1400,13,Newton,1362,624,BATTERY - SIMPLE ASSAULT,0913 0416,45,F,H,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,51ST                         ST,AVALON,"(33.9966, -118.2652)",90011
161314331,6/22/2016,6/19/2016,1100,13,Newton,1343,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 2000 1241 2002 1813 0319,34,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,IC,Invest Cont,930,,,,600 E  40TH                         PL,,"(34.0102, -118.2653)",90011
161314332,6/23/2016,6/22/2016,1800,13,Newton,1362,310,BURGLARY,1605 0358 0344,0,M,H,109,PARK/PLAYGROUND,,,IC,Invest Cont,310,,,,300 E  51ST                         ST,,"(33.9966, -118.2701)",90011
161314333,6/23/2016,6/23/2016,755,13,Newton,1309,901,VIOLATION OF RESTRAINING ORDER,1309 0913,31,M,H,101,STREET,,,AO,Adult Other,901,,,,ALAMEDA,17TH                         ST,"(34.0241, -118.232)",90021
161314335,6/23/2016,6/23/2016,600,13,Newton,1341,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,HILL                         ST,39TH                         ST,"(34.0131, -118.2791)",90037
161314336,6/23/2016,6/22/2016,2100,13,Newton,1333,330,BURGLARY FROM VEHICLE,1612 0358 0344,27,M,H,101,STREET,,,IC,Invest Cont,330,,,,900 E  28TH                         ST,,"(34.0181, -118.2586)",90011
161314337,6/23/2016,6/23/2016,1725,13,Newton,1317,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1309 0334 0601 0302 0421 0416 0913,38,M,H,217,AUTO REPAIR SHOP,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230,,,,1100 S  CENTRAL                      AV,,"(34.031, -118.2448)",90021
161314340,6/23/2016,6/22/2016,1000,13,Newton,1351,480,BIKE - STOLEN,344,42,M,B,101,STREET,,,IC,Invest Cont,480,,,,41ST,BROADWAY,"(34.0093, -118.2784)",90037
161314342,6/23/2016,6/23/2016,1600,13,Newton,1353,624,BATTERY - SIMPLE ASSAULT,400,45,M,H,802,MUNICIPAL BUS LINE INCLUDES LADOT/DASH,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,VERNON                       AV,AVALON,"(34.0039, -118.2652)",90011
161314346,6/23/2016,6/23/2016,1400,13,Newton,1385,110,CRIMINAL HOMICIDE,1309 1310 1100 0430 1240 0302 1407 0906,26,M,B,101,STREET,102,HAND GUN,AA,Adult Arrest,110,998,,,900 E  SLAUSON                      AV,,"(33.9893, -118.2593)",90011
161314347,6/23/2016,6/23/2016,1400,13,Newton,1385,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1309 1310 0430 1240 0302 1822,20,M,B,101,STREET,102,HAND GUN,AA,Adult Arrest,230,,,,900 E  SLAUSON                      AV,,"(33.9893, -118.2593)",90011
161314349,6/23/2016,6/23/2016,1700,13,Newton,1363,626,INTIMATE PARTNER - SIMPLE ASSAULT,0602 2000 0360 1241 1821 0416,49,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,900 E  49TH                         PL,,"(33.9984, -118.2599)",90011
161314350,6/23/2016,6/22/2016,2030,13,Newton,1352,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 0603 0361 0432 0443,30,F,H,104,DRIVEWAY,511,VERBAL THREAT,IC,Invest Cont,930,,,,400 E  43RD                         PL,,"(34.0048, -118.2685)",90011
161314351,6/24/2016,6/23/2016,2230,13,Newton,1309,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,7TH                          PL,MATEO                        ST,"(34.0336, -118.2323)",90021
161314352,6/23/2016,6/19/2016,1900,13,Newton,1363,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 1251 0913 0554 0416,10,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,,,,700 E  52ND                         ST,,"(33.9983, -118.2608)",90011
161314353,6/23/2016,6/19/2016,1900,13,Newton,1363,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 1251 0913 0554 0416,7,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,,,,700 E  52ND                         ST,,"(33.9983, -118.2608)",90011
161314354,6/24/2016,6/24/2016,30,13,Newton,1377,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1310 1240 0334 0302 1100 0430 1822 1409,30,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,230,998,,,51ST                         ST,LONG BEACH                   AV,"(33.9921, -118.243)",90058
161314355,6/23/2016,6/23/2016,1600,13,Newton,1383,626,INTIMATE PARTNER - SIMPLE ASSAULT,1251 0913 2000 1814 0416,20,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,200 W  62ND                         ST,,"(33.9833, -118.2761)",90003
161314357,6/23/2016,6/23/2016,800,13,Newton,1341,440,THEFT PLAIN - PETTY ($950 & UNDER),344,40,M,H,514,GROUP HOME,,,IC,Invest Cont,440,,,,3800 S  GRAND                        AV,,"(34.0152, -118.2793)",90007
161314358,6/24/2016,6/23/2016,2120,13,Newton,1362,901,VIOLATION OF RESTRAINING ORDER,0516 1913,52,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,901,,,,5100    WALL                         ST,,"(33.9965, -118.2718)",90011
161314359,6/24/2016,6/23/2016,1830,13,Newton,1352,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,500 E  47TH                         ST,,"(34.0035, -118.2691)",90011
161314360,6/24/2016,6/23/2016,2100,13,Newton,1343,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,40TH                         PL,CENTRAL                      AV,"(34.0101, -118.2565)",90011
161314361,6/24/2016,6/24/2016,405,13,Newton,1371,210,ROBBERY,0344 0330 0916 0342 0432 1310 1240 1009 0216 1402,18,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,998,,,56TH,MAIN                         ST,"(33.9915, -118.2739)",90011
161314362,6/24/2016,6/24/2016,15,13,Newton,1383,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,1212 0447 1822,0,M,H,101,STREET,212,BOTTLE,AO,Adult Other,231,,,,5900 S  MAIN                         ST,,"(33.9873, -118.2739)",90003
161314363,6/24/2016,6/23/2016,1800,13,Newton,1385,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,800 E  60TH                         ST,,"(33.9857, -118.2614)",90001
161314364,6/24/2016,6/23/2016,1400,13,Newton,1351,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,200 W  41ST                         ST,,"(34.0091, -118.2762)",90037
161314367,6/23/2016,6/23/2016,2130,13,Newton,1362,624,BATTERY - SIMPLE ASSAULT,416,44,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,200 E  52ND                         ST,,"(33.9981, -118.2697)",90011
161314368,6/24/2016,6/24/2016,400,13,Newton,1343,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0913 1019 0329 1307,34,M,B,122,"VEHICLE, PASSENGER/TRUCK",,,AO,Adult Other,740,,,,3800    PALOMA                       ST,,"(34.0119, -118.2616)",90011
161314369,6/24/2016,6/23/2016,2200,13,Newton,1377,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),1606 0344,40,M,H,101,STREET,,,IC,Invest Cont,331,,,,5300    MORGAN                       AV,,"(33.9938, -118.2446)",90011
161314370,6/24/2016,6/24/2016,450,13,Newton,1375,520,VEHICLE - ATTEMPT STOLEN,,29,M,H,108,PARKING LOT,,,IC,Invest Cont,520,,,,1400 E  56TH                         ST,,"(33.9921, -118.2499)",90011
161314372,6/23/2016,6/23/2016,1930,13,Newton,1352,220,ATTEMPTED ROBBERY,0334 0432 0340 1019 2000 1814 0337 0913,38,F,B,108,PARKING LOT,218,OTHER CUTTING INSTRUMENT,IC,Invest Cont,220,,,,4400    AVALON                       BL,,"(34.0035, -118.2691)",90011
161314373,6/24/2016,6/22/2016,2100,13,Newton,1309,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1822,19,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,7TH                          ST,ALAMEDA,"(34.035, -118.2386)",90021
161314374,6/23/2016,6/23/2016,2030,13,Newton,1385,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,58,M,H,103,ALLEY,,,IC,Invest Cont,745,,,,61ST                         ST,CENTRAL                      AV,"(33.9845, -118.2564)",90001
161314375,6/23/2016,6/22/2016,2300,13,Newton,1362,440,THEFT PLAIN - PETTY ($950 & UNDER),344,25,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,200 E  52ND                         ST,,"(33.9981, -118.2697)",90011
161314379,6/24/2016,6/24/2016,10,13,Newton,1353,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,1212 0906 1309 0371 0400 1822,0,M,H,101,STREET,307,VEHICLE,AA,Adult Arrest,231,,,,46TH                         ST,CENTRAL                      AV,"(34.0018, -118.2565)",90011
161314384,6/24/2016,6/23/2016,2130,13,Newton,1352,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,400 E  46TH                         ST,,"(34.0016, -118.2696)",90011
161314385,6/24/2016,6/24/2016,1500,13,Newton,1317,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,1300 E  OLYMPIC                      BL,,"(34.032, -118.2441)",90021
161314399,6/24/2016,6/23/2016,900,13,Newton,1347,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1800 E  41ST                         PL,,"(34.0071, -118.2412)",90058
161314400,6/23/2016,6/23/2016,2230,13,Newton,1342,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1419 1407 1243 1813 0913 0416 0429 0421,31,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,998,,,300 E  35TH                         ST,,"(34.0164, -118.2699)",90011
161314401,6/23/2016,6/20/2016,1000,13,Newton,1362,900,VIOLATION OF COURT ORDER,913,46,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,900,,,,300 E  51ST                         ST,,"(33.9966, -118.2701)",90011
161314402,6/24/2016,6/24/2016,900,13,Newton,1333,624,BATTERY - SIMPLE ASSAULT,0917 0416 1804,48,F,H,503,HOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,2800    STANFORD                     AV,,"(34.019, -118.2606)",90011
161314404,6/24/2016,6/22/2016,1200,13,Newton,1347,510,VEHICLE - STOLEN,,0,,,104,DRIVEWAY,,,IC,Invest Cont,510,,,,1500 E  32ND                         ST,,"(34.0128, -118.2485)",90011
161314414,6/24/2016,6/22/2016,540,13,Newton,1317,440,THEFT PLAIN - PETTY ($950 & UNDER),344,0,M,H,203,OTHER BUSINESS,,,IC,Invest Cont,440,,,,1300 E  WASHINGTON                   BL,,"(34.0245, -118.2505)",90021
161314415,6/24/2016,6/24/2016,1500,13,Newton,1347,624,BATTERY - SIMPLE ASSAULT,0913 0416,33,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,4000    COMPTON                      AV,,"(34.0113, -118.2493)",90011
161314419,6/24/2016,6/24/2016,1430,13,Newton,1303,220,ATTEMPTED ROBBERY,0432 0448 0334,0,M,H,203,OTHER BUSINESS,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,220,,,,700 E  12TH                         ST,,"(34.0337, -118.2533)",90015
161314420,6/24/2016,6/24/2016,1900,13,Newton,1323,210,ROBBERY,1266 0444 0416 0344 0104,42,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,2200 S  SAN PEDRO                    ST,,"(34.0249, -118.2592)",90011
161314421,6/25/2016,6/24/2016,2200,13,Newton,1352,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,400 E  43RD                         ST,,"(34.0057, -118.2685)",90011
161314424,6/24/2016,6/24/2016,1850,13,Newton,1361,220,ATTEMPTED ROBBERY,1402 0906 1816 0371 0355 0432,25,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,220,998,,,4400 S  BROADWAY,,"(34.0038, -118.2783)",90037
161314425,6/24/2016,6/24/2016,1850,13,Newton,1361,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0302 0432 0443 0416 0906 1816 1822,47,M,H,203,OTHER BUSINESS,109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,230,,,,4400 S  BROADWAY,,"(34.0038, -118.2783)",90037
161314426,6/24/2016,6/24/2016,1855,13,Newton,1351,220,ATTEMPTED ROBBERY,0906 1816 0432 0416 0448,18,M,H,102,SIDEWALK,302,BLUNT INSTRUMENT,AA,Adult Arrest,220,,,,VERNON                       AV,BROADWAY,"(34.0038, -118.2783)",90037
161314427,6/24/2016,6/24/2016,1840,13,Newton,1361,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 1816 0302 0334 0443 0432 0416,31,M,H,225,RECORD-CD MUSIC/COMPUTER GAME STORE,109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,230,,,,4400 S  BROADWAY,,"(34.0038, -118.2783)",90037
161314428,6/25/2016,6/25/2016,150,13,Newton,1347,210,ROBBERY,0337 0344 0334 0416 1309 0202 0369 0312 0429,21,M,H,102,SIDEWALK,101,REVOLVER,IC,Invest Cont,210,,,,VERNON                       AV,LONG BEACH                   AV,"(34.0039, -118.2434)",90011
161314431,6/25/2016,5/30/2016,1600,13,Newton,1377,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),344,43,M,H,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,331,,,,1600 E  SLAUSON                      AV,,"(33.9896, -118.244)",90011
161314433,6/25/2016,6/24/2016,20,13,Newton,1307,624,BATTERY - SIMPLE ASSAULT,0448 0416 0408 0913 1206,30,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1000 E  7TH                          ST,,"(34.0385, -118.2437)",90021
161314434,6/24/2016,6/23/2016,2100,13,Newton,1331,330,BURGLARY FROM VEHICLE,0344 1609 1307,51,M,H,101,STREET,,,IC,Invest Cont,330,,,,HILL                         ST,25TH                         ST,"(34.0223, -118.2719)",90007
161314435,6/25/2016,6/25/2016,300,13,Newton,1346,624,BATTERY - SIMPLE ASSAULT,0416 0913 1309,28,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1300 E  42ND                         PL,,"(34.0067, -118.2521)",90011
161314436,6/24/2016,6/24/2016,1900,13,Newton,1394,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1243 0416,23,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,100 E  68TH                         ST,,"(33.9779, -118.2739)",90003
161314437,6/24/2016,6/24/2016,1945,13,Newton,1321,210,ROBBERY,0417 0429 0913 0344 1309 0416 0420 0370,25,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,25TH                         ST,HILL,"(34.0268, -118.2702)",90007
161314438,6/25/2016,6/25/2016,100,13,Newton,1394,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,200 E  GAGE                         AV,,"(33.9824, -118.2718)",90003
161314439,6/25/2016,6/24/2016,2300,13,Newton,1361,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 1309 2004,38,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,100 W  52ND                         ST,,"(33.9998, -118.2774)",90037
161314440,6/24/2016,6/24/2016,1930,13,Newton,1377,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416,14,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,DUARTE                       ST,SLAUSON                      AV,"(33.9896, -118.2423)",90058
161314445,6/25/2016,6/15/2016,1000,13,Newton,1383,354,THEFT OF IDENTITY,1822 0930,27,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,5900 S  MAIN                         ST,,"(33.9873, -118.2739)",90003
161314451,6/25/2016,6/25/2016,1000,13,Newton,1324,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1200 E  25TH                         ST,,"(34.0203, -118.2506)",90011
161314452,6/25/2016,6/25/2016,1230,13,Newton,1372,900,VIOLATION OF COURT ORDER,0913 1202 0429 0444,60,M,B,102,SIDEWALK,,,IC,Invest Cont,900,,,,400 E  52ND                         ST,,"(33.9953, -118.2674)",90011
161314453,6/24/2016,6/24/2016,2000,13,Newton,1375,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0429 0444 1248 1813 0913 0448,41,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,5400    ASCOT                        AV,,"(33.9939, -118.2499)",90011
161314454,6/25/2016,6/25/2016,900,13,Newton,1377,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416,31,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,1600 E  55TH                         ST,,"(33.993, -118.2455)",90011
161314455,6/25/2016,6/25/2016,1430,13,Newton,1394,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1309 1310 1240,42,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,FLORENCE                     AV,MAIN,"(33.9747, -118.2739)",90003
161314460,6/26/2016,6/22/2016,1130,13,Newton,1395,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0319 0360 0421 0552 0432,29,M,B,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,IC,Invest Cont,930,,,,300 E  68TH                         ST,,"(33.9779, -118.2695)",90003
161314462,6/26/2016,6/25/2016,945,13,Newton,1309,888,TRESPASSING,2004,0,M,W,401,MINI-MART,,,IC,Invest Cont,888,,,,1800 E  OLYMPIC                      BL,,"(34.0276, -118.2391)",90021
161314466,6/26/2016,6/26/2016,105,13,Newton,1375,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0432 0416 0906 0913 0342 0374 0371 0319 0334,30,F,W,501,SINGLE FAMILY DWELLING,212,BOTTLE,IC,Invest Cont,230,,,,1200 E  56TH                         ST,,"(33.9921, -118.2542)",90011
161314467,6/26/2016,6/26/2016,105,13,Newton,1375,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0432 0342 0302 0913 0906 0416 0374 0371 0334 0312,29,M,B,501,SINGLE FAMILY DWELLING,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230,,,,1200 E  56TH                         ST,,"(33.9921, -118.2542)",90011
161314468,6/25/2016,6/25/2016,1500,13,Newton,1333,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 1813 0913,20,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,900 E  32ND                         ST,,"(34.0153, -118.2605)",90011
161314469,6/25/2016,6/25/2016,1925,13,Newton,1394,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0913 0416 0432,30,F,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,626,,,,100 E  65TH                         ST,,"(33.9806, -118.2739)",90003
161314470,6/25/2016,6/25/2016,1100,13,Newton,1362,624,BATTERY - SIMPLE ASSAULT,0913 0444 1202 0429,60,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624,,,,400 E  52ND                         ST,,"(33.9981, -118.2697)",90011
161314471,6/25/2016,6/25/2016,2330,13,Newton,1365,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1605 0358,44,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,440,,,,1400 E  48TH                         ST,,"(34.0002, -118.2499)",90011
161314472,6/25/2016,6/25/2016,900,13,Newton,1344,310,BURGLARY,0344 0321 1606 0358,19,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,600 E  41ST                         ST,,"(34.0092, -118.2652)",90011
161314474,6/25/2016,6/25/2016,1745,13,Newton,1383,350,"THEFT, PERSON",344,45,F,H,222,LAUNDROMAT,,,IC,Invest Cont,350,,,,6100 S  MAIN                         ST,,"(33.9843, -118.2739)",90003
161314475,6/25/2016,6/25/2016,2150,13,Newton,1333,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1307,55,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,400 E  30TH                         ST,,"(34.0203, -118.2674)",90011
161314476,6/25/2016,6/25/2016,500,13,Newton,1365,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1307,54,M,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,1300 E  49TH                         ST,,"(33.9984, -118.2521)",90011
161314477,6/25/2016,6/25/2016,755,13,Newton,1323,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 0913 1307 0216,40,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,AO,Adult Other,745,,,,1000 E  27TH                         ST,,"(34.0219, -118.2571)",90011
161314478,6/25/2016,6/25/2016,1650,13,Newton,1324,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 0311,30,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,NAOMI                        AV,22ND                         ST,"(34.0202, -118.2505)",90011
